NYT19981018.0084::23 NYT19981018.0084::24 1.0
NYT19981018.0065::0 NYT19981018.0065::6 1.0
NYT19981018.0065::4 NYT19981018.0065::6 1.0
NYT19981018.0065::5 NYT19981018.0065::6 1.0
NYT19981018.0065::6 NYT19981018.0065::7 1.0
NYT19981018.0065::8 NYT19981018.0065::9 1.0
NYT19981018.0065::7 NYT19981018.0065::9 1.0
NYT19981018.0065::9 NYT19981018.0065::10 1.0
NYT19981018.0065::9 NYT19981018.0065::10 1.0
NYT19981018.0065::7 NYT19981018.0065::12 1.0
NYT19981018.0065::6 NYT19981018.0065::13 1.0
NYT19981018.0065::9 NYT19981018.0065::13 1.0
NYT19981018.0065::11 NYT19981018.0065::13 1.0
NYT19981018.0065::0 NYT19981018.0065::13 1.0
NYT19981018.0065::4 NYT19981018.0065::13 1.0
NYT19981018.0065::12 NYT19981018.0065::13 1.0
NYT19981018.0065::14 NYT19981018.0065::15 1.0
NYT19981018.0065::15 NYT19981018.0065::16 1.0
NYT19981018.0065::16 NYT19981018.0065::17 1.0
NYT19981018.0065::16 NYT19981018.0065::17 1.0
NYT19981018.0065::17 NYT19981018.0065::18 1.0
NYT19981018.0065::21 NYT19981018.0065::22 1.0
NYT19981018.0065::0 NYT19981018.0065::23 1.0
NYT19981018.0065::2 NYT19981018.0065::23 1.0
NYT19981018.0065::3 NYT19981018.0065::23 1.0
NYT19981018.0065::4 NYT19981018.0065::23 1.0
NYT19981018.0065::6 NYT19981018.0065::23 1.0
NYT19981018.0065::9 NYT19981018.0065::23 1.0
NYT19981018.0065::11 NYT19981018.0065::23 1.0
NYT19981018.0065::12 NYT19981018.0065::23 1.0
NYT19981018.0065::17 NYT19981018.0065::23 1.0
NYT19981018.0065::18 NYT19981018.0065::23 1.0
NYT19981018.0065::20 NYT19981018.0065::23 1.0
NYT19981018.0065::0 NYT19981018.0065::28 1.0
NYT19981018.0065::2 NYT19981018.0065::28 1.0
NYT19981018.0065::3 NYT19981018.0065::28 1.0
NYT19981018.0065::4 NYT19981018.0065::28 1.0
NYT19981018.0065::6 NYT19981018.0065::28 1.0
NYT19981018.0065::9 NYT19981018.0065::28 1.0
NYT19981018.0065::11 NYT19981018.0065::28 1.0
NYT19981018.0065::12 NYT19981018.0065::28 1.0
NYT19981018.0065::17 NYT19981018.0065::28 1.0
NYT19981018.0065::18 NYT19981018.0065::28 1.0
NYT19981018.0065::20 NYT19981018.0065::28 1.0
NYT19981018.0065::23 NYT19981018.0065::28 1.0
NYT19981018.0065::24 NYT19981018.0065::28 1.0
NYT19981018.0065::26 NYT19981018.0065::28 1.0
NYT19981018.0065::28 NYT19981018.0065::29 1.0
NYT19981018.0065::0 NYT19981018.0065::33 1.0
NYT19981018.0065::1 NYT19981018.0065::33 1.0
NYT19981018.0065::30 NYT19981018.0065::33 1.0
NYT19981018.0065::32 NYT19981018.0065::33 1.0
NYT19981018.0065::33 NYT19981018.0065::34 1.0
NYT19981018.0065::34 NYT19981018.0065::35 1.0
NYT19981018.0065::35 NYT19981018.0065::36 1.0
NYT19981018.0065::37 NYT19981018.0065::38 1.0
NYT19981018.0065::9 NYT19981018.0065::41 1.0
NYT19981018.0065::13 NYT19981018.0065::41 1.0
NYT19981018.0065::0 NYT19981018.0065::41 1.0
NYT19981018.0065::1 NYT19981018.0065::41 1.0
NYT19981018.0065::30 NYT19981018.0065::41 1.0
NYT19981018.0065::32 NYT19981018.0065::41 1.0
NYT19981018.0065::40 NYT19981018.0065::41 1.0
NYT19981018.0065::44 NYT19981018.0065::45 1.0
NYT19981018.0065::0 NYT19981018.0065::45 1.0
NYT19981018.0065::4 NYT19981018.0065::45 1.0
NYT19981018.0065::43 NYT19981018.0065::45 1.0
NYT19981018.0065::45 NYT19981018.0065::46 1.0
NYT19981018.0065::48 NYT19981018.0065::49 1.0
NYT19981018.0065::0 NYT19981018.0065::50 1.0
NYT19981018.0065::1 NYT19981018.0065::50 1.0
NYT19981018.0065::30 NYT19981018.0065::50 1.0
NYT19981018.0065::32 NYT19981018.0065::50 1.0
NYT19981018.0065::40 NYT19981018.0065::50 1.0
NYT19981018.0065::44 NYT19981018.0065::50 1.0
NYT19981018.0065::48 NYT19981018.0065::50 1.0
NYT19981018.0065::50 NYT19981018.0065::51 1.0
NYT19981018.0065::50 NYT19981018.0065::51 1.0
NYT19981018.0065::24 NYT19981018.0065::51 1.0
NYT19981018.0065::36 NYT19981018.0065::51 1.0
NYT19981018.0065::54 NYT19981018.0065::55 1.0
NYT19981018.0065::43 NYT19981018.0065::56 1.0
NYT19981018.0065::55 NYT19981018.0065::56 1.0
NYT19981007.0302::1 NYT19981007.0302::2 1.0
NYT19981007.0302::1 NYT19981007.0302::2 1.0
NYT19981007.0302::3 NYT19981007.0302::4 1.0
NYT19981007.0302::9 NYT19981007.0302::10 1.0
NYT19981007.0302::9 NYT19981007.0302::10 1.0
NYT19981007.0302::9 NYT19981007.0302::10 1.0
NYT19981007.0302::1 NYT19981007.0302::10 1.0
NYT19981007.0302::10 NYT19981007.0302::11 1.0
NYT19981007.0302::10 NYT19981007.0302::11 1.0
NYT19981007.0302::11 NYT19981007.0302::12 1.0
NYT19981007.0302::13 NYT19981007.0302::14 1.0
NYT19981007.0302::15 NYT19981007.0302::16 1.0
NYT19981007.0302::16 NYT19981007.0302::17 1.0
NYT19981007.0302::15 NYT19981007.0302::17 1.0
NYT19981007.0302::20 NYT19981007.0302::21 1.0
NYT19981007.0302::21 NYT19981007.0302::22 1.0
NYT19981007.0302::22 NYT19981007.0302::23 1.0
NYT19981007.0302::22 NYT19981007.0302::23 1.0
NYT19981007.0302::24 NYT19981007.0302::25 1.0
NYT19981007.0302::26 NYT19981007.0302::27 1.0
NYT19981007.0302::27 NYT19981007.0302::28 1.0
NYT19981007.0302::6 NYT19981007.0302::29 1.0
NYT19981007.0302::10 NYT19981007.0302::29 1.0
NYT19981007.0302::29 NYT19981007.0302::30 1.0
NYT19981007.0302::7 NYT19981007.0302::30 1.0
NYT19981007.0302::13 NYT19981007.0302::30 1.0
NYT19981007.0302::33 NYT19981007.0302::34 1.0
NYT19981007.0302::6 NYT19981007.0302::35 1.0
NYT19981007.0302::10 NYT19981007.0302::35 1.0
NYT19981007.0302::35 NYT19981007.0302::36 1.0
NYT19981007.0302::35 NYT19981007.0302::36 1.0
NYT19981007.0302::6 NYT19981007.0302::36 1.0
NYT19981007.0302::10 NYT19981007.0302::36 1.0
NYT19981007.0302::1 NYT19981007.0302::36 1.0
NYT19981007.0302::25 NYT19981007.0302::36 1.0
NYT19981007.0302::11 NYT19981007.0302::38 1.0
NYT19981007.0302::11 NYT19981007.0302::39 1.0
NYT19981007.0302::38 NYT19981007.0302::39 1.0
NYT19981007.0302::33 NYT19981007.0302::40 1.0
NYT19981007.0302::34 NYT19981007.0302::40 1.0
NYT19981007.0302::36 NYT19981007.0302::40 1.0
NYT19981007.0302::38 NYT19981007.0302::40 1.0
NYT19981007.0302::27 NYT19981007.0302::41 1.0
NYT19981007.0302::28 NYT19981007.0302::41 1.0
NYT19981007.0302::38 NYT19981007.0302::41 1.0
NYT19981007.0302::39 NYT19981007.0302::41 1.0
NYT19981007.0302::40 NYT19981007.0302::41 1.0
NYT19981007.0302::27 NYT19981007.0302::42 1.0
NYT19981007.0302::28 NYT19981007.0302::42 1.0
NYT19981007.0302::38 NYT19981007.0302::42 1.0
NYT19981007.0302::39 NYT19981007.0302::42 1.0
NYT19981007.0302::27 NYT19981007.0302::43 1.0
NYT19981007.0302::28 NYT19981007.0302::43 1.0
NYT19981007.0302::38 NYT19981007.0302::43 1.0
NYT19981007.0302::39 NYT19981007.0302::43 1.0
NYT19981007.0302::1 NYT19981007.0302::44 1.0
NYT19981007.0302::8 NYT19981007.0302::45 1.0
NYT19981007.0302::11 NYT19981007.0302::49 1.0
NYT19981007.0302::15 NYT19981007.0302::49 1.0
NYT19981007.0302::18 NYT19981007.0302::49 1.0
NYT19981007.0302::20 NYT19981007.0302::49 1.0
NYT19981007.0302::21 NYT19981007.0302::49 1.0
NYT19981007.0302::22 NYT19981007.0302::49 1.0
NYT19981007.0302::24 NYT19981007.0302::49 1.0
NYT19981007.0302::25 NYT19981007.0302::49 1.0
NYT19981007.0302::28 NYT19981007.0302::49 1.0
NYT19981007.0302::29 NYT19981007.0302::49 1.0
NYT19981007.0302::33 NYT19981007.0302::49 1.0
NYT19981007.0302::34 NYT19981007.0302::49 1.0
NYT19981007.0302::35 NYT19981007.0302::49 1.0
NYT19981007.0302::36 NYT19981007.0302::49 1.0
NYT19981007.0302::38 NYT19981007.0302::49 1.0
NYT19981007.0302::39 NYT19981007.0302::49 1.0
NYT19981007.0302::40 NYT19981007.0302::49 1.0
NYT19981007.0302::41 NYT19981007.0302::49 1.0
NYT19981007.0302::43 NYT19981007.0302::49 1.0
NYT19981007.0302::44 NYT19981007.0302::49 1.0
NYT19981007.0302::45 NYT19981007.0302::49 1.0
NYT19981007.0302::11 NYT19981007.0302::52 1.0
NYT19981007.0302::51 NYT19981007.0302::52 1.0
NYT19981007.0302::7 NYT19981007.0302::53 1.0
NYT19981007.0302::13 NYT19981007.0302::53 1.0
NYT19981007.0302::42 NYT19981007.0302::53 1.0
NYT19981007.0302::43 NYT19981007.0302::53 1.0
NYT19981007.0302::47 NYT19981007.0302::53 1.0
NYT19981007.0302::51 NYT19981007.0302::53 1.0
NYT19981007.0302::53 NYT19981007.0302::54 1.0
NYT19981007.0302::7 NYT19981007.0302::55 1.0
NYT19981007.0302::13 NYT19981007.0302::55 1.0
NYT19981007.0302::42 NYT19981007.0302::55 1.0
NYT19981007.0302::43 NYT19981007.0302::55 1.0
NYT19981007.0302::47 NYT19981007.0302::55 1.0
NYT19981007.0302::51 NYT19981007.0302::55 1.0
NYT19981007.0302::32 NYT19981007.0302::55 1.0
NYT19981007.0302::11 NYT19981007.0302::55 1.0
NYT19981007.0302::15 NYT19981007.0302::55 1.0
NYT19981007.0302::18 NYT19981007.0302::55 1.0
NYT19981007.0302::20 NYT19981007.0302::55 1.0
NYT19981007.0302::21 NYT19981007.0302::55 1.0
NYT19981007.0302::22 NYT19981007.0302::55 1.0
NYT19981007.0302::24 NYT19981007.0302::55 1.0
NYT19981007.0302::25 NYT19981007.0302::55 1.0
NYT19981007.0302::28 NYT19981007.0302::55 1.0
NYT19981007.0302::29 NYT19981007.0302::55 1.0
NYT19981007.0302::33 NYT19981007.0302::55 1.0
NYT19981007.0302::34 NYT19981007.0302::55 1.0
NYT19981007.0302::35 NYT19981007.0302::55 1.0
NYT19981007.0302::36 NYT19981007.0302::55 1.0
NYT19981007.0302::38 NYT19981007.0302::55 1.0
NYT19981007.0302::39 NYT19981007.0302::55 1.0
NYT19981007.0302::40 NYT19981007.0302::55 1.0
NYT19981007.0302::41 NYT19981007.0302::55 1.0
NYT19981007.0302::43 NYT19981007.0302::55 1.0
NYT19981007.0302::44 NYT19981007.0302::55 1.0
NYT19981007.0302::45 NYT19981007.0302::55 1.0
NYT19981007.0302::54 NYT19981007.0302::55 1.0
NYT19981007.0302::54 NYT19981007.0302::55 1.0
NYT19981007.0302::29 NYT19981007.0302::55 1.0
NYT19981007.0302::43 NYT19981007.0302::55 1.0
NYT19981007.0302::55 NYT19981007.0302::56 1.0
NYT19981007.0302::33 NYT19981007.0302::56 1.0
NYT19981007.0302::34 NYT19981007.0302::56 1.0
NYT19981007.0302::36 NYT19981007.0302::56 1.0
NYT19981007.0302::38 NYT19981007.0302::56 1.0
NYT19981007.0302::42 NYT19981007.0302::56 1.0
NYT19981007.0302::45 NYT19981007.0302::56 1.0
NYT19981007.0302::50 NYT19981007.0302::56 1.0
NYT19981007.0302::55 NYT19981007.0302::56 1.0
NYT19981007.0302::48 NYT19981007.0302::57 1.0
NYT19981007.0302::50 NYT19981007.0302::57 1.0
NYT19981007.0302::17 NYT19981007.0302::58 1.0
NYT19981007.0302::43 NYT19981007.0302::58 1.0
NYT19981007.0302::53 NYT19981007.0302::58 1.0
NYT19981007.0302::57 NYT19981007.0302::58 1.0
NYT19981007.0302::7 NYT19981007.0302::58 1.0
NYT19981007.0302::13 NYT19981007.0302::58 1.0
NYT19981007.0302::42 NYT19981007.0302::58 1.0
NYT19981007.0302::43 NYT19981007.0302::58 1.0
NYT19981007.0302::47 NYT19981007.0302::58 1.0
NYT19981007.0302::51 NYT19981007.0302::58 1.0
NYT19981007.0302::55 NYT19981007.0302::58 1.0
NYT19981007.0302::58 NYT19981007.0302::59 1.0
NYT19981007.0302::56 NYT19981007.0302::60 1.0
NYT19981007.0302::60 NYT19981007.0302::64 1.0
NYT19981007.0302::63 NYT19981007.0302::64 1.0
NYT19981007.0302::1 NYT19981007.0302::65 1.0
NYT19981007.0302::25 NYT19981007.0302::65 1.0
NYT19981007.0302::43 NYT19981007.0302::65 1.0
NYT19981007.0302::45 NYT19981007.0302::65 1.0
NYT19981007.0302::63 NYT19981007.0302::65 1.0
NYT19981007.0302::64 NYT19981007.0302::65 1.0
NYT19981007.0302::64 NYT19981007.0302::65 1.0
NYT19981007.0302::64 NYT19981007.0302::65 1.0
NYT19981007.0302::55 NYT19981007.0302::66 1.0
NYT19981007.0302::59 NYT19981007.0302::66 1.0
NYT19981007.0302::64 NYT19981007.0302::66 1.0
NYT19981007.0302::65 NYT19981007.0302::66 1.0
NYT19981007.0302::11 NYT19981007.0302::67 1.0
NYT19981007.0302::15 NYT19981007.0302::67 1.0
NYT19981007.0302::18 NYT19981007.0302::67 1.0
NYT19981007.0302::20 NYT19981007.0302::67 1.0
NYT19981007.0302::21 NYT19981007.0302::67 1.0
NYT19981007.0302::22 NYT19981007.0302::67 1.0
NYT19981007.0302::24 NYT19981007.0302::67 1.0
NYT19981007.0302::25 NYT19981007.0302::67 1.0
NYT19981007.0302::28 NYT19981007.0302::67 1.0
NYT19981007.0302::29 NYT19981007.0302::67 1.0
NYT19981007.0302::33 NYT19981007.0302::67 1.0
NYT19981007.0302::34 NYT19981007.0302::67 1.0
NYT19981007.0302::35 NYT19981007.0302::67 1.0
NYT19981007.0302::36 NYT19981007.0302::67 1.0
NYT19981007.0302::38 NYT19981007.0302::67 1.0
NYT19981007.0302::39 NYT19981007.0302::67 1.0
NYT19981007.0302::40 NYT19981007.0302::67 1.0
NYT19981007.0302::41 NYT19981007.0302::67 1.0
NYT19981007.0302::43 NYT19981007.0302::67 1.0
NYT19981007.0302::44 NYT19981007.0302::67 1.0
NYT19981007.0302::45 NYT19981007.0302::67 1.0
NYT19981007.0302::54 NYT19981007.0302::67 1.0
NYT19981007.0302::55 NYT19981007.0302::67 1.0
NYT19981007.0302::56 NYT19981007.0302::67 1.0
NYT19981007.0302::60 NYT19981007.0302::67 1.0
NYT19981007.0302::64 NYT19981007.0302::67 1.0
NYT19981007.0302::1 NYT19981007.0302::70 1.0
NYT19981007.0302::25 NYT19981007.0302::70 1.0
NYT19981007.0302::43 NYT19981007.0302::70 1.0
NYT19981007.0302::45 NYT19981007.0302::70 1.0
NYT19981007.0302::63 NYT19981007.0302::70 1.0
NYT19981007.0302::64 NYT19981007.0302::70 1.0
NYT19981007.0302::68 NYT19981007.0302::70 1.0
NYT19981007.0302::69 NYT19981007.0302::70 1.0
NYT19981007.0302::11 NYT19981007.0302::74 1.0
NYT19981007.0302::66 NYT19981007.0302::74 1.0
NYT19981007.0302::6 NYT19981007.0302::75 1.0
NYT19981007.0302::7 NYT19981007.0302::75 1.0
NYT19981007.0302::13 NYT19981007.0302::75 1.0
NYT19981007.0302::15 NYT19981007.0302::75 1.0
NYT19981007.0302::18 NYT19981007.0302::75 1.0
NYT19981007.0302::36 NYT19981007.0302::75 1.0
NYT19981007.0302::42 NYT19981007.0302::75 1.0
NYT19981007.0302::47 NYT19981007.0302::75 1.0
NYT19981007.0302::7 NYT19981007.0302::75 1.0
NYT19981007.0302::13 NYT19981007.0302::75 1.0
NYT19981007.0302::42 NYT19981007.0302::75 1.0
NYT19981007.0302::43 NYT19981007.0302::75 1.0
NYT19981007.0302::47 NYT19981007.0302::75 1.0
NYT19981007.0302::51 NYT19981007.0302::75 1.0
NYT19981007.0302::55 NYT19981007.0302::75 1.0
NYT19981007.0302::74 NYT19981007.0302::75 1.0
NYT19981007.0302::6 NYT19981007.0302::78 1.0
NYT19981007.0302::7 NYT19981007.0302::78 1.0
NYT19981007.0302::13 NYT19981007.0302::78 1.0
NYT19981007.0302::15 NYT19981007.0302::78 1.0
NYT19981007.0302::18 NYT19981007.0302::78 1.0
NYT19981007.0302::36 NYT19981007.0302::78 1.0
NYT19981007.0302::42 NYT19981007.0302::78 1.0
NYT19981007.0302::47 NYT19981007.0302::78 1.0
NYT19981007.0302::76 NYT19981007.0302::78 1.0
NYT19981007.0302::1 NYT19981007.0302::80 1.0
NYT19981007.0302::2 NYT19981007.0302::80 1.0
NYT19981007.0302::10 NYT19981007.0302::80 1.0
NYT19981007.0302::19 NYT19981007.0302::80 1.0
NYT19981007.0302::35 NYT19981007.0302::80 1.0
NYT19981007.0302::74 NYT19981007.0302::80 1.0
NYT19981007.0302::76 NYT19981007.0302::80 1.0
NYT19981007.0302::6 NYT19981007.0302::82 1.0
NYT19981007.0302::7 NYT19981007.0302::82 1.0
NYT19981007.0302::13 NYT19981007.0302::82 1.0
NYT19981007.0302::15 NYT19981007.0302::82 1.0
NYT19981007.0302::18 NYT19981007.0302::82 1.0
NYT19981007.0302::36 NYT19981007.0302::82 1.0
NYT19981007.0302::42 NYT19981007.0302::82 1.0
NYT19981007.0302::47 NYT19981007.0302::82 1.0
NYT19981007.0302::76 NYT19981007.0302::82 1.0
NYT19981007.0302::81 NYT19981007.0302::82 1.0
NYT19981007.0302::11 NYT19981007.0302::83 1.0
NYT19981007.0302::34 NYT19981007.0302::83 1.0
NYT19981007.0302::56 NYT19981007.0302::83 1.0
NYT19981007.0302::84 NYT19981007.0302::85 1.0
NYT19981007.0302::40 NYT19981007.0302::85 1.0
NYT19981007.0302::17 NYT19981007.0302::87 1.0
NYT19981007.0302::43 NYT19981007.0302::87 1.0
NYT19981007.0302::53 NYT19981007.0302::87 1.0
NYT19981007.0302::83 NYT19981007.0302::87 1.0
NYT19981007.0302::64 NYT19981007.0302::89 1.0
NYT19981007.0302::1 NYT19981007.0302::92 1.0
NYT19981007.0302::2 NYT19981007.0302::92 1.0
NYT19981007.0302::10 NYT19981007.0302::92 1.0
NYT19981007.0302::19 NYT19981007.0302::92 1.0
NYT19981007.0302::35 NYT19981007.0302::92 1.0
NYT19981007.0302::74 NYT19981007.0302::92 1.0
NYT19981007.0302::76 NYT19981007.0302::92 1.0
NYT19981007.0302::80 NYT19981007.0302::92 1.0
NYT19981007.0302::85 NYT19981007.0302::92 1.0
NYT19981007.0302::56 NYT19981007.0302::94 1.0
NYT19981007.0302::83 NYT19981007.0302::94 1.0
NYT19981007.0302::56 NYT19981007.0302::95 1.0
NYT19981007.0302::83 NYT19981007.0302::95 1.0
NYT19981007.0302::56 NYT19981007.0302::96 1.0
NYT19981007.0302::83 NYT19981007.0302::96 1.0
NYT19981007.0302::96 NYT19981007.0302::97 1.0
NYT19981007.0302::48 NYT19981007.0302::97 1.0
NYT19981007.0302::50 NYT19981007.0302::97 1.0
NYT19981007.0302::11 NYT19981007.0302::98 1.0
NYT19981007.0302::6 NYT19981007.0302::98 1.0
NYT19981007.0302::10 NYT19981007.0302::98 1.0
NYT19981007.0302::99 NYT19981007.0302::100 1.0
NYT19981007.0302::99 NYT19981007.0302::100 1.0
NYT19981007.0302::56 NYT19981007.0302::102 1.0
NYT19981007.0302::83 NYT19981007.0302::102 1.0
NYT19981007.0302::55 NYT19981007.0302::103 1.0
NYT19981007.0302::48 NYT19981007.0302::104 1.0
NYT19981007.0302::50 NYT19981007.0302::104 1.0
NYT19981007.0302::104 NYT19981007.0302::105 1.0
NYT19981007.0302::1 NYT19981007.0302::105 1.0
NYT19981007.0302::2 NYT19981007.0302::105 1.0
NYT19981007.0302::10 NYT19981007.0302::105 1.0
NYT19981007.0302::19 NYT19981007.0302::105 1.0
NYT19981007.0302::35 NYT19981007.0302::105 1.0
NYT19981007.0302::74 NYT19981007.0302::105 1.0
NYT19981007.0302::76 NYT19981007.0302::105 1.0
NYT19981007.0302::80 NYT19981007.0302::105 1.0
NYT19981007.0302::85 NYT19981007.0302::105 1.0
NYT19981007.0302::93 NYT19981007.0302::105 1.0
NYT19981007.0302::99 NYT19981007.0302::105 1.0
NYT19981007.0302::1 NYT19981007.0302::105 1.0
NYT19981007.0302::25 NYT19981007.0302::105 1.0
NYT19981007.0302::43 NYT19981007.0302::105 1.0
NYT19981007.0302::45 NYT19981007.0302::105 1.0
NYT19981007.0302::63 NYT19981007.0302::105 1.0
NYT19981007.0302::64 NYT19981007.0302::105 1.0
NYT19981007.0302::68 NYT19981007.0302::105 1.0
NYT19981007.0302::69 NYT19981007.0302::105 1.0
NYT19981007.0302::86 NYT19981007.0302::105 1.0
NYT19981007.0302::98 NYT19981007.0302::105 1.0
NYT19981007.0302::101 NYT19981007.0302::105 1.0
NYT19981007.0302::1 NYT19981007.0302::107 1.0
NYT19981007.0302::2 NYT19981007.0302::107 1.0
NYT19981007.0302::10 NYT19981007.0302::107 1.0
NYT19981007.0302::19 NYT19981007.0302::107 1.0
NYT19981007.0302::35 NYT19981007.0302::107 1.0
NYT19981007.0302::74 NYT19981007.0302::107 1.0
NYT19981007.0302::76 NYT19981007.0302::107 1.0
NYT19981007.0302::80 NYT19981007.0302::107 1.0
NYT19981007.0302::85 NYT19981007.0302::107 1.0
NYT19981007.0302::93 NYT19981007.0302::107 1.0
NYT19981007.0302::99 NYT19981007.0302::107 1.0
NYT19981007.0302::106 NYT19981007.0302::107 1.0
NYT19981007.0302::33 NYT19981007.0302::107 1.0
NYT19981007.0302::34 NYT19981007.0302::107 1.0
NYT19981007.0302::36 NYT19981007.0302::107 1.0
NYT19981007.0302::38 NYT19981007.0302::107 1.0
NYT19981007.0302::42 NYT19981007.0302::107 1.0
NYT19981007.0302::45 NYT19981007.0302::107 1.0
NYT19981007.0302::50 NYT19981007.0302::107 1.0
NYT19981007.0302::55 NYT19981007.0302::107 1.0
NYT19981007.0302::79 NYT19981007.0302::107 1.0
NYT19981007.0302::90 NYT19981007.0302::107 1.0
NYT19981007.0302::94 NYT19981007.0302::107 1.0
NYT19981007.0302::107 NYT19981007.0302::108 1.0
NYT19981007.0302::33 NYT19981007.0302::111 1.0
NYT19981007.0302::34 NYT19981007.0302::111 1.0
NYT19981007.0302::36 NYT19981007.0302::111 1.0
NYT19981007.0302::38 NYT19981007.0302::111 1.0
NYT19981007.0302::42 NYT19981007.0302::111 1.0
NYT19981007.0302::45 NYT19981007.0302::111 1.0
NYT19981007.0302::50 NYT19981007.0302::111 1.0
NYT19981007.0302::55 NYT19981007.0302::111 1.0
NYT19981007.0302::79 NYT19981007.0302::111 1.0
NYT19981007.0302::90 NYT19981007.0302::111 1.0
NYT19981007.0302::94 NYT19981007.0302::111 1.0
NYT19981007.0302::17 NYT19981007.0302::111 1.0
NYT19981007.0302::43 NYT19981007.0302::111 1.0
NYT19981007.0302::53 NYT19981007.0302::111 1.0
NYT19981007.0302::83 NYT19981007.0302::111 1.0
NYT19981007.0302::96 NYT19981007.0302::111 1.0
NYT19981007.0302::114 NYT19981007.0302::115 1.0
NYT19981007.0302::116 NYT19981007.0302::117 1.0
NYT19981007.0302::17 NYT19981007.0302::120 1.0
NYT19981007.0302::43 NYT19981007.0302::120 1.0
NYT19981007.0302::53 NYT19981007.0302::120 1.0
NYT19981007.0302::83 NYT19981007.0302::120 1.0
NYT19981007.0302::96 NYT19981007.0302::120 1.0
NYT19981007.0302::6 NYT19981007.0302::122 1.0
NYT19981007.0302::7 NYT19981007.0302::122 1.0
NYT19981007.0302::13 NYT19981007.0302::122 1.0
NYT19981007.0302::15 NYT19981007.0302::122 1.0
NYT19981007.0302::18 NYT19981007.0302::122 1.0
NYT19981007.0302::36 NYT19981007.0302::122 1.0
NYT19981007.0302::42 NYT19981007.0302::122 1.0
NYT19981007.0302::47 NYT19981007.0302::122 1.0
NYT19981007.0302::76 NYT19981007.0302::122 1.0
NYT19981007.0302::81 NYT19981007.0302::122 1.0
NYT19981007.0302::98 NYT19981007.0302::122 1.0
NYT19981007.0302::108 NYT19981007.0302::122 1.0
NYT19981007.0302::113 NYT19981007.0302::122 1.0
NYT19981007.0302::121 NYT19981007.0302::122 1.0
NYT19981007.0302::123 NYT19981007.0302::124 1.0
NYT19981007.0302::89 NYT19981007.0302::124 1.0
NYT19981007.0302::17 NYT19981007.0302::126 1.0
NYT19981007.0302::7 NYT19981007.0302::128 1.0
NYT19981007.0302::13 NYT19981007.0302::128 1.0
NYT19981007.0302::42 NYT19981007.0302::128 1.0
NYT19981007.0302::43 NYT19981007.0302::128 1.0
NYT19981007.0302::47 NYT19981007.0302::128 1.0
NYT19981007.0302::51 NYT19981007.0302::128 1.0
NYT19981007.0302::55 NYT19981007.0302::128 1.0
NYT19981007.0302::74 NYT19981007.0302::128 1.0
NYT19981007.0302::82 NYT19981007.0302::128 1.0
NYT19981007.0302::86 NYT19981007.0302::128 1.0
NYT19981007.0302::121 NYT19981007.0302::128 1.0
NYT19981007.0302::6 NYT19981007.0302::129 1.0
NYT19981007.0302::10 NYT19981007.0302::129 1.0
NYT19981007.0302::2 NYT19981007.0302::131 1.0
NYT19981007.0302::20 NYT19981007.0302::134 1.0
NYT19981007.0302::132 NYT19981007.0302::134 1.0
NYT19981007.0302::133 NYT19981007.0302::134 1.0
NYT19981007.0302::20 NYT19981007.0302::135 1.0
NYT19981007.0302::132 NYT19981007.0302::135 1.0
NYT19981007.0302::135 NYT19981007.0302::136 1.0
NYT19981007.0302::11 NYT19981007.0302::143 1.0
NYT19981007.0302::15 NYT19981007.0302::143 1.0
NYT19981007.0302::18 NYT19981007.0302::143 1.0
NYT19981007.0302::20 NYT19981007.0302::143 1.0
NYT19981007.0302::21 NYT19981007.0302::143 1.0
NYT19981007.0302::22 NYT19981007.0302::143 1.0
NYT19981007.0302::24 NYT19981007.0302::143 1.0
NYT19981007.0302::25 NYT19981007.0302::143 1.0
NYT19981007.0302::28 NYT19981007.0302::143 1.0
NYT19981007.0302::29 NYT19981007.0302::143 1.0
NYT19981007.0302::33 NYT19981007.0302::143 1.0
NYT19981007.0302::34 NYT19981007.0302::143 1.0
NYT19981007.0302::35 NYT19981007.0302::143 1.0
NYT19981007.0302::36 NYT19981007.0302::143 1.0
NYT19981007.0302::38 NYT19981007.0302::143 1.0
NYT19981007.0302::39 NYT19981007.0302::143 1.0
NYT19981007.0302::40 NYT19981007.0302::143 1.0
NYT19981007.0302::41 NYT19981007.0302::143 1.0
NYT19981007.0302::43 NYT19981007.0302::143 1.0
NYT19981007.0302::44 NYT19981007.0302::143 1.0
NYT19981007.0302::45 NYT19981007.0302::143 1.0
NYT19981007.0302::54 NYT19981007.0302::143 1.0
NYT19981007.0302::55 NYT19981007.0302::143 1.0
NYT19981007.0302::56 NYT19981007.0302::143 1.0
NYT19981007.0302::60 NYT19981007.0302::143 1.0
NYT19981007.0302::64 NYT19981007.0302::143 1.0
NYT19981007.0302::83 NYT19981007.0302::143 1.0
NYT19981007.0302::84 NYT19981007.0302::143 1.0
NYT19981007.0302::85 NYT19981007.0302::143 1.0
NYT19981007.0302::86 NYT19981007.0302::143 1.0
NYT19981007.0302::87 NYT19981007.0302::143 1.0
NYT19981007.0302::92 NYT19981007.0302::143 1.0
NYT19981007.0302::95 NYT19981007.0302::143 1.0
NYT19981007.0302::96 NYT19981007.0302::143 1.0
NYT19981007.0302::103 NYT19981007.0302::143 1.0
NYT19981007.0302::106 NYT19981007.0302::143 1.0
NYT19981007.0302::121 NYT19981007.0302::143 1.0
